35.80074226632905,53.4394529224291
123.67012172068502,-9.919050539624834
196.51640895197352,-70.9442993122195
272.0770829644692,-10.328178318616864
236.2888004008317,-108.83630328169284
184.0737292678542,-154.4765933542291
258.6347842310241,-153.76691488663838
323.87395392846616,-230.9225627588257
384.34714238080375,-311.0463151202231
320.5624529836478,-246.45077271331485
419.38092824002496,-337.75708139902974
331.6674503439062,-264.195663829938
398.9167269994034,-257.9891306299095
327.98860874018294,-228.82872733846625
318.7120948596497,-231.63705007903724
368.8836911407728,-241.2985570062284
300.5301488386099,-226.65786343155133
357.4044210279337,-201.79984262679358
285.6935666932338,-240.05376193830415
302.5882648860638,-188.038930899545
228.57589504827808,-264.3130173815729
327.18676532207144,-292.953122198464
382.1325208197145,-199.38751329268808
422.76514807763056,-190.68021084673188
440.8083038921042,-234.62005073029565
398.298574150445,-180.78358239559128
434.66462188062945,-145.2598580807218
503.62765423235265,-66.4662449048127
552.5935944967899,-34.36692160893239
561.518546781381,49.489455671508495
507.12101221747713,69.24505443247085
468.9477297955333,67.06494392561513
372.51191467497296,98.95684973397027
375.2792314636883,130.63245540681385
412.4953861191676,152.34156802883933
366.31999226382106,240.7434413120502
333.10738067232256,273.1918525522887
267.7282673572917,204.93108543911515
299.58492309823583,195.00815183624886
344.9697142346413,275.6378383318805
329.80484685994185,210.38158766251948
344.29640416372405,266.0370567896409
373.8073221311898,285.5210287364677
398.12989465839263,376.68591332326525
363.06715174436005,459.1586009200577
355.08263617286815,419.23179839697946
349.91942283915256,499.02107187675944
382.855102684049,598.9287186275402
408.3187244158498,522.2628467249167
337.2091581549514,545.6823931222177
