-42.08508490945712,26.848451395872132
-127.42890259138846,-16.729845759505736
-63.18795519189928,6.714485900279499
-112.53093735830387,-28.687240875374755
-39.759978101401344,-123.01322011312607
-32.32048323542031,-173.86708074608583
-132.25284251066037,-161.646613403559
-167.44378700031538,-120.8653638396492
-137.42739154494362,-95.59437968211739
-127.01731879696078,-69.79607972510172
-173.49720352713933,-156.70202100279604
-164.5685919252926,-122.99285746203824
-139.77697345126717,-116.655007174894
-85.8589682558682,-133.14203795534755
-117.0011075756131,-136.3192133886782
-73.9136997393195,-225.65744343114955
-17.066781030589482,-240.36226708981684
-7.214710545241587,-280.0300303069467
15.267139621126091,-199.72137891594303
-81.54697641707935,-134.06122295369659
-157.39448944418214,-66.62280288747962
-73.01435557160565,-165.18720858168192
-167.45520430589275,-79.76417505930507
-76.18261620704428,-89.37835560772155
-24.769509600693738,-17.610093331829688
-59.607776448265184,44.53939962957426
-131.96185274203532,114.52024465938311
-207.16993982186375,16.58029942041952
-185.1509800887817,108.23237769316023
-187.3015619597623,66.3488649737372
-248.38293941523062,143.93211695669032
-155.25960828124903,84.84262041517124
-203.74007493762926,55.55465894463791
-301.16224674149726,140.2333432858791
-296.52864649383537,111.37622401114996
-339.33971624283646,122.91377817614503
-368.1141619478747,101.11499231284935
-331.5787523738294,156.58042388295664
-340.9123637652506,137.96961356787486
-343.6851989590382,215.11356245827162
-320.6670783133905,206.5203999302503
-343.301026048655,286.8229863900625
-270.56560234432874,329.5287501978445
-316.8863667218772,424.08522774548123
-309.7702539090347,352.58938680964786
-380.96250136209187,376.6227063937257
-435.1491069867035,312.9142052715391
-436.2709463202741,336.7860705960836
-384.20343031573515,391.86645650421684
-405.2696692323677,385.88213496930734
