11.497690966429616,77.03855308787445
-12.660816591511946,159.85784684556643
-13.95904094312209,198.3309711684546
24.61776984931754,102.99767692442907
-35.16522788940344,127.44811423638254
-95.52488117579861,207.0995355700523
-45.29158701820671,248.05351105393237
-121.6855049247024,264.49719024130485
-121.89690852571118,219.28410910813113
-45.4402167493443,175.64189903971044
34.79394879148356,162.2718927394535
129.54435995507885,71.5710003087155
147.960061204214,1.263023667185422
118.50406770621231,-54.3934884769273
100.31848754936948,-49.64532092474133
14.960738680214092,37.379099267981985
64.37814702700587,-57.57631049461489
124.9988455322108,-105.3183854558581
55.88871474235674,-77.21692735781852
-0.3466971630278124,-94.82320082120606
12.938813493060394,-189.53850029662368
58.83764407972879,-252.35655312761637
-4.623943860324033,-283.02074528245794
-73.67000128878166,-340.2146779486182
-19.97061185882822,-377.21006131310173
-14.912848202187575,-335.3437683060031
64.22078532126014,-335.86756127344455
-18.118875202508065,-273.82672936196616
-98.29853399170392,-328.7149405376862
-45.33299373468466,-425.33433527609236
13.555960911905032,-390.8604903566554
16.409770342179144,-414.08353654141337
35.586271124319325,-396.93247066918553
100.20509994965542,-460.7481006759323
110.70139704295158,-465.8159996632028
170.26798848618145,-542.1952644520204
238.72946920373565,-459.1261997034172
204.59575752965011,-378.66244654978277
115.98910312939137,-297.25184051985104
197.18426303509005,-296.5857752072591
108.6324605505441,-361.00489266630643
81.487175597108,-449.3637615284613
90.30459566617364,-535.2185649315347
66.73058668860406,-449.2739043883769
146.45478528970378,-478.9197866802175
181.76206960790157,-423.7983972214964
268.6598237995313,-350.04029745913283
292.2518683780885,-382.1853273725958
195.39006602114142,-332.79990583328
256.96289957945754,-422.7515567520175
