-71.49530312139859,58.53328726281961
-68.73123112067634,96.6849605056762
-50.990010498077766,168.47091561197016
-11.416034576200843,220.26368205005213
7.846135667690703,156.40925194842626
6.808038070940768,134.405050438713
5.559544144894687,200.1021608637803
98.24130581472849,119.9766639592726
32.72202696949725,29.723787663933592
84.26643058502717,54.36056943365486
38.47675262006692,25.763963060342235
72.38427491245739,68.08835369507881
-26.077290964249045,12.781277118315785
22.5975523723113,64.22853449957049
77.5373726635116,43.29735980057396
94.48308648997946,112.15457897745083
69.41537893654109,62.52204536824263
150.20805545128215,66.46893975882176
95.64501195747891,39.44887491807651
81.12913077603298,-26.216126249782405
124.60729573866655,-52.35404112181482
108.56642566686276,23.98526650253598
42.28824441674303,-68.50014064051774
128.8564930827466,-150.72767811442552
207.251815982895,-216.68400377876384
171.35496974027254,-213.6648594535996
169.8572779269883,-144.97255800938166
95.53816817300967,-228.5665936798335
-2.954708622250365,-253.15849728732553
26.171672112363098,-321.82350421202705
-36.057884042161646,-300.8144879996934
-116.30683534868442,-270.13345810171836
-189.58314435890296,-286.23207849292237
-194.48225487807682,-371.3067278889955
-270.58239183276964,-289.6584889019962
-270.8709214678991,-249.32566611135417
-284.0624620252749,-177.45942276326355
-275.59075259111455,-267.4884648397971
-237.56130996355114,-293.5272926608566
-178.86443604208165,-237.41804227595077
-88.38726047982931,-203.40046627208693
-67.53831066093602,-277.3747951428445
-150.6061439711248,-191.15721538401613
-233.08698162287826,-141.05369392432857
-155.67628569969244,-51.859472417036784
-99.28409358230348,-104.7361595702973
-18.43617512811599,-70.47233591443424
-116.069337220152,-39.63863039812341
-78.9261145792598,-21.726804692173715
-72.02734603812306,-103.70940940175785
